109, Stars Align - Lindsey Stirling (Original Song), https://www.youtube.com/watch?v=55_bV4ORRFM
108, Lindsey Stirling - Album Shower, https://www.youtube.com/watch?v=1LGtfp75jcE
107, Transcendence (Orchestral)- Lindsey Stirling, https://www.youtube.com/watch?v=DHdkRvEzW84
106, Beyond The Veil - Lindsey Stirling (Original Song), https://www.youtube.com/watch?v=Qg7L0OQiN78
105, Shatter Me Featuring Lzzy Hale - Lindsey Stirling, https://www.youtube.com/watch?v=49tpIMDy9BE
104, Child of Light, https://www.youtube.com/watch?v=oEBNIzOIbVs
103, Lindsey Stirling Shatter Me Tour - 2014, https://www.youtube.com/watch?v=DoBqHU0s6PQ
102, Master of Tides - Lindsey Stirling, https://www.youtube.com/watch?v=RrutzRWXkKs
101, Roundtable Rival - Lindsey Stirling, https://www.youtube.com/watch?v=jvipPYFebWc
100, Lindsey Stirling - Dragon Age, https://www.youtube.com/watch?v=AuJnvC8voJY
99, Senbonzakura - cover by Lindsey Stirling, https://www.youtube.com/watch?v=6-wEAeNcA_A
98, Les Misérables Medley - Lindsey Stirling, https://www.youtube.com/watch?v=E5TsA6CHpII
97, Lindsey Stirling - Take Flight [Official Music Video - YTMAs], https://www.youtube.com/watch?v=QAD0BtEv6-Q
96, Lindsey Stirling - Into The Woods Medley, https://www.youtube.com/watch?v=xyrnFRghCv4
95, Pure Imagination - Lindsey Stirling & Josh Groban with The Muppets, https://www.youtube.com/watch?v=cv8msHbqaFE
94, Roundtable Rival - Live From London - Lindsey Stirling, https://www.youtube.com/watch?v=BfiTt920nr8
93, Bright - Echosmith and Lindsey Stirling, https://www.youtube.com/watch?v=3Wqzh1GL71Q
92, The Music Box Tour - Lindsey Stirling, https://www.youtube.com/watch?v=QRhaXiUjh3c
91, Lindsey Stirling - We Are Giants (ft. Dia Frampton) [Official Video], https://www.youtube.com/watch?v=1yUYvyAY954
90, Lindsey Stirling - Hallelujah #aSaviorIsBorn, https://www.youtube.com/watch?v=5VzprYCxPBQ
89, Lindsey Stirling - Heist (Official Video), https://www.youtube.com/watch?v=NVqVwk0rJ64
88, Lindsey Stirling - My Story, https://www.youtube.com/watch?v=BEHhz8SgV7E
87, Lindsey Stirling + Otto Knows + Alex Aris - Dying For You (Official Video), https://www.youtube.com/watch?v=8jrN6Kz2XbU
86, Lindsey Stirling - Night Vision (New Album & Summer Tour), https://www.youtube.com/watch?v=i7RDhqeQwbo
85, Lindsey Stirling - The Arena (Official Video), https://www.youtube.com/watch?v=4MCjU-Du3eI
84, Lindsey Stirling - Something Wild ft. Andrew McMahon in the Wilderness (From Disney's Pete's Dragon), https://www.youtube.com/watch?v=ytMqO-WQpQ4
83, Lindsey Stirling + Lang Lang - Spider-Man Theme (Official Video), https://www.youtube.com/watch?v=Px2Xq1b4F6o
82, Lindsey Stirling - Prism (Official Video), https://www.youtube.com/watch?v=5xO6AWFHVps
81, Lindsey Stirling - Hold My Heart (ft. ZZ Ward) [Official Lyric Video], https://www.youtube.com/watch?v=Ygv4T0bH2Sc
80, Lindsey Stirling - Hold My Heart (ft. ZZ Ward) [Official Video], https://www.youtube.com/watch?v=uCTWBHP6lV0
79, Lindsey Stirling - Love's Just A Feeling (ft. Rooty) [Official Video], https://www.youtube.com/watch?v=AlYVNyq2i_0
78, Lindsey Stirling - Love's Just a Feeling (Behind the Scenes), https://www.youtube.com/watch?v=nsZEET-KFp8
77, Lindsey Stirling - Beauty and the Beast (Official Video), https://www.youtube.com/watch?v=X-AjhXhk19U
76, Lindsey Stirling - Hold My Heart (ft. Phelba) [Official Video], https://www.youtube.com/watch?v=BIH2XQZcn9I
75, Lindsey Stirling - Hold My Heart (Behind The Scenes), https://www.youtube.com/watch?v=olda6jHy1aI
74, Lindsey Stirling - Hold My Heart (Acoustic), https://www.youtube.com/watch?v=Sny0ZSFHGr8
73, LINDSEY STIRLING: BRAVE ENOUGH OFFICIAL TRAILER, https://www.youtube.com/watch?v=yqlWvkbbTQQ&pp=sAQB
72, Lindsey Stirling - Lost Girls (Official Video), https://www.youtube.com/watch?v=pWn7PYm-W90
71, Lindsey Stirling - Lost Girls (Behind the Scenes), https://www.youtube.com/watch?v=mxMkD-uCeB8
70, Lindsey Stirling: Brave Enough, https://www.youtube.com/watch?v=ihh_9iAnl0k&pp=sAQB
69, Lindsey Stirling - Forgotten City (RiME Soundtrack) [Official Video], https://www.youtube.com/watch?v=9P4kjROkn8I
68, Brave Enough Documentary Premiere, https://www.youtube.com/watch?v=R2BvzGedQsk
67, Lindsey Stirling + KHS - It Ain't Me (Selena Gomez & Kygo Cover), https://www.youtube.com/watch?v=4xcuKEwCDWg
66, Lindsey Stirling - Boulevard of Broken Dreams (Green Day Cover), https://www.youtube.com/watch?v=mdkWFPrrZVQ
65, Lindsey Stirling - Mirage (ft. Raja Kumari) [Official Video], https://www.youtube.com/watch?v=11S5tcT2Tm0
64, Lindsey Stirling - Warmer in the Winter (Album Tease), https://www.youtube.com/watch?v=xqKVi_qmsME
63, Lindsey Stirling - Dance of the Sugar Plum Fairy (Official Video), https://www.youtube.com/watch?v=0RkSy6ElNIY
62, Lindsey Stirling - Christmas C'mon (ft. Becky G) [Official Video], https://www.youtube.com/watch?v=D-dwmYeLLng
61, Lindsey Stirling - Carol of the Bells (Official Video), https://www.youtube.com/watch?v=EKkzbbLYPuI
60, Lindsey Stirling - Angels We Have Heard on High (Official Video), https://www.youtube.com/watch?v=Na7VFFnqWVI
59, Dancing With The Stars - Best of Mark and Lindsey, https://www.youtube.com/watch?v=gFyCnSxdAw4
58, Lindsey Stirling - The Greatest Showman Medley (Official Video), https://www.youtube.com/watch?v=DGhPGH2YROA
57, Lindsey Stirling + Alexander Jean - Stampede TRAILER, https://www.youtube.com/watch?v=UpM6-sw9RRM
56, Lindsey Stirling + Alexander Jean - Stampede (Official Video), https://www.youtube.com/watch?v=-9rdDeWzvsU
55, Lindsey Stirling - First Light TRAILER, https://www.youtube.com/watch?v=9sOWg5-Aocs
54, Lindsey Stirling - First Light (Official Video), https://www.youtube.com/watch?v=ScVWkYZkZFk
53, Lindsey Stirling - I Wonder As I Wander (Official Video), https://www.youtube.com/watch?v=4rR8jc6EPQM
52, Lindsey Stirling - I Wonder as I Wander (Behind the Scenes), https://www.youtube.com/watch?v=oZ605tx8Gx0
51," Lindsey Stirling - You're A Mean One,  Mr. Grinch (ft. Sabrina Carpenter) [Official Video]", https://www.youtube.com/watch?v=kQb0DJZLhRM
50, Lindsey Stirling - Santa Baby (Official Video), https://www.youtube.com/watch?v=z-oxagtRO7A
49, Lindsey Stirling - Santa Baby (Behind the Scenes), https://www.youtube.com/watch?v=Bfc_hCa1-iw
48," You're A Mean One,  Mr. Grinch BTS", https://www.youtube.com/watch?v=FTPcvTSxBP0
47, Lindsey Stirling - Warmer in the Winter (Official Video), https://www.youtube.com/watch?v=_TFwieKKEpk
46, Lindsey Stirling - Warmer in the Winter (Behind the Scenes), https://www.youtube.com/watch?v=ans3GVdFg60
45, Lindsey Stirling - Kingdom Hearts (Official Video), https://www.youtube.com/watch?v=JbS_K70PRdo
44, Lindsey Stirling - EndGame of Thrones - War of Music (Official Video), https://www.youtube.com/watch?v=XfTknZt2DHA
43, Lindsey Stirling - Underground (Official Video), https://www.youtube.com/watch?v=EJ09pSuA9hw
42, Lindsey Stirling - Artemis (Official Video), https://www.youtube.com/watch?v=VsN7E35LpJE
41, Lindsey Stirling - Artemis (Behind the Scenes), https://www.youtube.com/watch?v=tAZ-lFjsMjc
40, Lindsey Stirling - The Upside (ft. Elle King) [Official Video], https://www.youtube.com/watch?v=R8ALe-nVzd8
39, Lindsey Stirling - The Upside (ft. Elle King) [Behind the Scenes], https://www.youtube.com/watch?v=XgXBOSS7E5Y
38, Lindsey Stirling - Underground (Behind the Scenes), https://www.youtube.com/watch?v=7s02dIaFiZ4
